# train_loss,val_loss
4.983264952898025513e-03,5.937089212238788605e-03
4.938953556120395660e-03,5.888634826987981796e-03
4.871941171586513519e-03,5.768667440861463547e-03
4.818890709429979324e-03,5.722048226743936539e-03
4.750472027808427811e-03,5.655134096741676331e-03
4.698053002357482910e-03,5.588559899479150772e-03
4.645010456442832947e-03,5.524117965251207352e-03
4.614871460944414139e-03,5.484859924763441086e-03
4.574019927531480789e-03,5.388848949223756790e-03
4.498274996876716614e-03,5.378891248255968094e-03
4.455587826669216156e-03,5.304066464304924011e-03
4.419308621436357498e-03,5.232094321399927139e-03
4.377336706966161728e-03,5.237383767962455750e-03
4.326707683503627777e-03,5.130469799041748047e-03
4.289137665182352066e-03,5.095108877867460251e-03
4.238777793943881989e-03,5.059318616986274719e-03
4.203770775347948074e-03,5.008188541978597641e-03
4.163714591413736343e-03,4.946750588715076447e-03
4.134748131036758423e-03,4.908930510282516479e-03
4.098221659660339355e-03,4.854094237089157104e-03
4.063348751515150070e-03,4.847760312259197235e-03
4.029335919767618179e-03,4.779869690537452698e-03
3.997008316218852997e-03,4.738547373563051224e-03
3.977362532168626785e-03,4.714471753686666489e-03
3.939709626138210297e-03,4.644324071705341339e-03
3.924506716430187225e-03,4.646672867238521576e-03
3.879747819155454636e-03,4.577303305268287659e-03
3.890543710440397263e-03,4.529222380369901657e-03
3.827756270766258240e-03,4.574966151267290115e-03
3.814432304352521896e-03,4.475133959203958511e-03
3.801591461524367332e-03,4.431801848113536835e-03
3.780130529776215553e-03,4.463396500796079636e-03
3.735884791240096092e-03,4.364199470728635788e-03
3.717743558809161186e-03,4.384308587759733200e-03
3.682532347738742828e-03,4.313411191105842590e-03
3.655622713267803192e-03,4.285630770027637482e-03
3.639340400695800781e-03,4.256325308233499527e-03
3.613032866269350052e-03,4.266228526830673218e-03
3.622866468504071236e-03,4.189864266663789749e-03
3.564857179298996925e-03,4.219791386276483536e-03
3.559772623702883720e-03,4.156293347477912903e-03
3.539188764989376068e-03,4.111245274543762207e-03
3.510436974465847015e-03,4.131423775106668472e-03
3.500963095575571060e-03,4.090806003659963608e-03
3.475488396361470222e-03,4.047497641295194626e-03
3.462584456428885460e-03,4.022695589810609818e-03
3.452922450378537178e-03,4.022009205073118210e-03
3.422288456931710243e-03,3.960093017667531967e-03
3.407481592148542404e-03,3.990542143583297729e-03
3.475125646218657494e-03,3.937938250601291656e-03
3.444076282903552055e-03,3.892092034220695496e-03
3.388620214536786079e-03,3.996570594608783722e-03
3.344153054058551788e-03,3.854777896776795387e-03
3.363238181918859482e-03,3.832207992672920227e-03
3.300591371953487396e-03,3.886972554028034210e-03
3.292382694780826569e-03,3.790298709645867348e-03
3.281953046098351479e-03,3.785982960835099220e-03
3.252252237871289253e-03,3.795991651713848114e-03
3.238215111196041107e-03,3.736170008778572083e-03
3.219837090000510216e-03,3.728298004716634750e-03
3.201668150722980499e-03,3.692450467497110367e-03
3.188074799254536629e-03,3.678648266941308975e-03
3.174709388986229897e-03,3.654929110780358315e-03
3.163087647408246994e-03,3.628617618232965469e-03
3.140350105240941048e-03,3.654716070741415024e-03
3.133206162601709366e-03,3.602850483730435371e-03
3.121322486549615860e-03,3.567841136828064919e-03
3.098896704614162445e-03,3.594650654122233391e-03
3.098970744758844376e-03,3.540812758728861809e-03
3.081182250753045082e-03,3.560686483979225159e-03
3.048970596864819527e-03,3.498945152387022972e-03
3.048314247280359268e-03,3.493162803351879120e-03
3.030766034498810768e-03,3.457966726273298264e-03
3.003973513841629028e-03,3.486299421638250351e-03
3.010129788890480995e-03,3.433253383263945580e-03
2.977590542286634445e-03,3.446187358349561691e-03
2.971317851915955544e-03,3.391490550711750984e-03
2.956012263894081116e-03,3.388690296560525894e-03
2.951892325654625893e-03,3.371130907908082008e-03
2.931125462055206299e-03,3.344771219417452812e-03
2.913103206083178520e-03,3.357307985424995422e-03
2.901637461036443710e-03,3.307336475700139999e-03
2.876272890716791153e-03,3.315535839647054672e-03
2.873044926673173904e-03,3.286172635853290558e-03
2.855843398720026016e-03,3.262660698965191841e-03
2.855480415746569633e-03,3.267482155933976173e-03
2.829914446920156479e-03,3.214789088815450668e-03
2.806914970278739929e-03,3.257099306210875511e-03
2.818908775225281715e-03,3.204529639333486557e-03
2.784949960187077522e-03,3.172483993694186211e-03
2.783656818792223930e-03,3.182158572599291801e-03
2.764638280496001244e-03,3.163815243169665337e-03
2.753969049081206322e-03,3.139699809253215790e-03
2.736272290349006653e-03,3.134161233901977539e-03
2.726342761889100075e-03,3.100494854152202606e-03
2.713878871873021126e-03,3.101462498307228088e-03
2.694116439670324326e-03,3.064455464482307434e-03
2.678347518667578697e-03,3.064218442887067795e-03
2.672825008630752563e-03,3.042500000447034836e-03
2.655199728906154633e-03,3.021440235897898674e-03
2.642313716933131218e-03,3.017097944393754005e-03
2.655112184584140778e-03,3.001685254275798798e-03
2.625391352921724319e-03,2.971200970932841301e-03
2.617404563352465630e-03,2.980257850140333176e-03
2.590961987152695656e-03,2.945013577118515968e-03
2.585725858807563782e-03,2.973099006339907646e-03
2.584528410807251930e-03,2.930135931819677353e-03
2.564706373959779739e-03,2.901421161368489265e-03
2.542741829529404640e-03,2.912942552939057350e-03
2.535754349082708359e-03,2.885455265641212463e-03
2.521021990105509758e-03,2.850992605090141296e-03
2.518414752557873726e-03,2.855073427781462669e-03
2.492387080565094948e-03,2.832946134731173515e-03
2.477576723322272301e-03,2.818477107211947441e-03
2.472730819135904312e-03,2.818980487063527107e-03
2.478664042428135872e-03,2.795074600726366043e-03
2.449955791234970093e-03,2.767450409010052681e-03
2.437837654724717140e-03,2.785254037007689476e-03
2.427121857181191444e-03,2.751846332103013992e-03
2.414058428257703781e-03,2.749117324128746986e-03
2.414356451481580734e-03,2.721851458773016930e-03
2.385099884122610092e-03,2.727160230278968811e-03
2.387464046478271484e-03,2.698379103094339371e-03
2.409198787063360214e-03,2.700692042708396912e-03
2.367034321650862694e-03,2.679978497326374054e-03
2.372510731220245361e-03,2.677615964785218239e-03
2.336356556043028831e-03,2.651769202202558517e-03
2.324562054127454758e-03,2.643428510054945946e-03
2.311651362106204033e-03,2.623836044222116470e-03
2.321054227650165558e-03,2.615971490740776062e-03
2.293884055688977242e-03,2.592667005956172943e-03
2.285965951159596443e-03,2.595972502604126930e-03
2.272819168865680695e-03,2.568675903603434563e-03
2.275990322232246399e-03,2.559104468673467636e-03
2.251691184937953949e-03,2.552981022745370865e-03
2.239236840978264809e-03,2.540222136303782463e-03
2.229644916951656342e-03,2.536687534302473068e-03
2.234017709270119667e-03,2.525037620216608047e-03
2.258657710626721382e-03,2.522826893255114555e-03
2.246903488412499428e-03,2.530931262299418449e-03
2.234949730336666107e-03,2.493231091648340225e-03
