# train_loss,val_loss
8.361425399780273438e+00,8.299370765686035156e+00
8.285445213317871094e+00,8.233972549438476562e+00
8.220143318176269531e+00,8.168649673461914062e+00
8.155009269714355469e+00,8.103896141052246094e+00
8.090631484985351562e+00,8.039498329162597656e+00
8.026329994201660156e+00,7.975633621215820312e+00
7.962427616119384766e+00,7.911884784698486328e+00
7.898902416229248047e+00,7.848648071289062500e+00
7.835769653320312500e+00,7.785803318023681641e+00
7.773076057434082031e+00,7.723255157470703125e+00
7.710643768310546875e+00,7.661141872406005859e+00
7.648632049560546875e+00,7.599357128143310547e+00
7.587005138397216797e+00,7.537939548492431641e+00
7.525716304779052734e+00,7.476902961730957031e+00
7.464781284332275391e+00,7.416174411773681641e+00
7.404196739196777344e+00,7.355813026428222656e+00
7.343955993652343750e+00,7.295802593231201172e+00
7.284075736999511719e+00,7.236088275909423828e+00
7.224493980407714844e+00,7.176751136779785156e+00
7.165280818939208984e+00,7.117725372314453125e+00
7.106328964233398438e+00,7.058988094329833984e+00
7.047753810882568359e+00,7.000634670257568359e+00
6.989470005035400391e+00,6.942506313323974609e+00
6.931511878967285156e+00,6.884738922119140625e+00
6.873797893524169922e+00,6.827244758605957031e+00
6.816446304321289062e+00,6.770074367523193359e+00
6.759376525878906250e+00,6.713177680969238281e+00
6.702591419219970703e+00,6.656570911407470703e+00
6.646105289459228516e+00,6.600285530090332031e+00
6.589929580688476562e+00,6.544240951538085938e+00
6.533956050872802734e+00,6.488485813140869141e+00
6.478314876556396484e+00,6.432983398437500000e+00
6.422952651977539062e+00,6.377777576446533203e+00
6.367845058441162109e+00,6.322830677032470703e+00
6.312990665435791016e+00,6.268133640289306641e+00
6.258423328399658203e+00,6.213712215423583984e+00
6.204087257385253906e+00,6.159537315368652344e+00
6.149971008300781250e+00,6.105625629425048828e+00
6.096184730529785156e+00,6.051940917968750000e+00
6.042614936828613281e+00,5.998529434204101562e+00
5.989282131195068359e+00,5.945338249206542969e+00
5.936202526092529297e+00,5.892410278320312500e+00
5.883327484130859375e+00,5.839675426483154297e+00
5.830699443817138672e+00,5.787235260009765625e+00
5.778348922729492188e+00,5.734975814819335938e+00
5.726203441619873047e+00,5.682977676391601562e+00
5.674295425415039062e+00,5.631192684173583984e+00
5.622589111328125000e+00,5.579639434814453125e+00
5.571115493774414062e+00,5.528298377990722656e+00
5.519897937774658203e+00,5.477184295654296875e+00
5.468848228454589844e+00,5.426290988922119141e+00
5.418056488037109375e+00,5.375629901885986328e+00
5.367456912994384766e+00,5.325173377990722656e+00
5.317088127136230469e+00,5.274918079376220703e+00
5.266955375671386719e+00,5.224883556365966797e+00
5.217021465301513672e+00,5.175089836120605469e+00
5.167279243469238281e+00,5.125456333160400391e+00
5.117743968963623047e+00,5.076084136962890625e+00
5.068431377410888672e+00,5.026875495910644531e+00
5.019314765930175781e+00,4.977903366088867188e+00
4.970407485961914062e+00,4.929122924804687500e+00
4.921749591827392578e+00,4.880563735961914062e+00
4.873248577117919922e+00,4.832217216491699219e+00
4.824983119964599609e+00,4.784068107604980469e+00
4.776920795440673828e+00,4.736103057861328125e+00
4.729048252105712891e+00,4.688384532928466797e+00
4.681418418884277344e+00,4.640842437744140625e+00
4.633974552154541016e+00,4.593532562255859375e+00
4.586704730987548828e+00,4.546385288238525391e+00
4.539644241333007812e+00,4.499505519866943359e+00
4.492832660675048828e+00,4.452782154083251953e+00
4.446200370788574219e+00,4.406282424926757812e+00
4.399779319763183594e+00,4.360006332397460938e+00
4.353579998016357422e+00,4.313923835754394531e+00
4.307590484619140625e+00,4.268086433410644531e+00
4.261797428131103516e+00,4.222401618957519531e+00
4.216228961944580078e+00,4.176971435546875000e+00
4.170905590057373047e+00,4.131748676300048828e+00
4.125743865966796875e+00,4.086737155914306641e+00
4.080798149108886719e+00,4.041961669921875000e+00
4.036109924316406250e+00,3.997392654418945312e+00
3.991607666015625000e+00,3.953053474426269531e+00
3.947360754013061523e+00,3.908923864364624023e+00
3.903335332870483398e+00,3.865043401718139648e+00
3.859524250030517578e+00,3.821385383605957031e+00
3.815946340560913086e+00,3.777947902679443359e+00
3.772625207901000977e+00,3.734742641448974609e+00
3.729508399963378906e+00,3.691811800003051758e+00
3.686646699905395508e+00,3.649065017700195312e+00
3.643994092941284180e+00,3.606580257415771484e+00
3.601614952087402344e+00,3.564354896545410156e+00
3.559460878372192383e+00,3.522368669509887695e+00
3.517565488815307617e+00,3.480639457702636719e+00
3.475933074951171875e+00,3.439134836196899414e+00
3.434532880783081055e+00,3.397921562194824219e+00
3.393406391143798828e+00,3.356941938400268555e+00
3.352534294128417969e+00,3.316215753555297852e+00
3.311916589736938477e+00,3.275799512863159180e+00
3.271583557128906250e+00,3.235617160797119141e+00
3.231514692306518555e+00,3.195705652236938477e+00
3.191708803176879883e+00,3.156089782714843750e+00
3.152170419692993164e+00,3.116756677627563477e+00
3.112938880920410156e+00,3.077678918838500977e+00
3.073968410491943359e+00,3.038893938064575195e+00
3.035290479660034180e+00,3.000422477722167969e+00
2.996914625167846680e+00,2.962224006652832031e+00
2.958820581436157227e+00,2.924295663833618164e+00
2.921031475067138672e+00,2.886690616607666016e+00
2.883545637130737305e+00,2.849409818649291992e+00
2.846338748931884766e+00,2.812421798706054688e+00
2.809443473815917969e+00,2.775696992874145508e+00
2.772894382476806641e+00,2.739330530166625977e+00
2.736606836318969727e+00,2.703259229660034180e+00
2.700656175613403320e+00,2.667518377304077148e+00
2.665020465850830078e+00,2.632068395614624023e+00
2.629745483398437500e+00,2.596958875656127930e+00
2.594727993011474609e+00,2.562212228775024414e+00
2.560063838958740234e+00,2.527729511260986328e+00
2.525727748870849609e+00,2.493651151657104492e+00
2.491710186004638672e+00,2.459812164306640625e+00
2.458034992218017578e+00,2.426364660263061523e+00
2.424689769744873047e+00,2.393229961395263672e+00
2.391690731048583984e+00,2.360453128814697266e+00
2.359048366546630859e+00,2.328003883361816406e+00
2.326738595962524414e+00,2.295912504196166992e+00
2.294761180877685547e+00,2.264168024063110352e+00
2.263096332550048828e+00,2.232746601104736328e+00
2.231862306594848633e+00,2.201768159866333008e+00
2.200980663299560547e+00,2.170997619628906250e+00
2.170365810394287109e+00,2.140733718872070312e+00
2.140095710754394531e+00,2.110620737075805664e+00
2.110218048095703125e+00,2.081044673919677734e+00
2.080636501312255859e+00,2.051628351211547852e+00
2.051455259323120117e+00,2.022697687149047852e+00
2.022631168365478516e+00,1.994089245796203613e+00
1.994113206863403320e+00,1.965850234031677246e+00
1.965991020202636719e+00,1.937934994697570801e+00
1.938242435455322266e+00,1.910428047180175781e+00
1.910816431045532227e+00,1.883212327957153320e+00
1.883744955062866211e+00,1.856402397155761719e+00
1.857046127319335938e+00,1.829884648323059082e+00
1.830658316612243652e+00,1.803778529167175293e+00
1.804646015167236328e+00,1.777967572212219238e+00
1.778994083404541016e+00,1.752544760704040527e+00
1.753688097000122070e+00,1.727479100227355957e+00
1.728740811347961426e+00,1.702717900276184082e+00
1.704108238220214844e+00,1.678350567817687988e+00
1.679854631423950195e+00,1.654279589653015137e+00
1.655892372131347656e+00,1.630603313446044922e+00
1.632336974143981934e+00,1.607210636138916016e+00
1.609058022499084473e+00,1.584194064140319824e+00
1.586159110069274902e+00,1.561518549919128418e+00
1.563590645790100098e+00,1.539165377616882324e+00
1.541364312171936035e+00,1.517149925231933594e+00
1.519479990005493164e+00,1.495451688766479492e+00
1.497905731201171875e+00,1.474116683006286621e+00
1.476630449295043945e+00,1.453062176704406738e+00
1.455727338790893555e+00,1.432406306266784668e+00
1.435119748115539551e+00,1.411971330642700195e+00
1.414846539497375488e+00,1.391918897628784180e+00
1.394890189170837402e+00,1.372143268585205078e+00
1.375232219696044922e+00,1.352694392204284668e+00
1.355886578559875488e+00,1.333657979965209961e+00
1.336898565292358398e+00,1.314726710319519043e+00
1.318154573440551758e+00,1.296199321746826172e+00
1.299769639968872070e+00,1.278028368949890137e+00
1.281601905822753906e+00,1.260042905807495117e+00
1.263785004615783691e+00,1.242412447929382324e+00
1.246221303939819336e+00,1.225082755088806152e+00
1.228970050811767578e+00,1.208003878593444824e+00
1.211999773979187012e+00,1.191217303276062012e+00
1.195318818092346191e+00,1.174724459648132324e+00
1.178925752639770508e+00,1.158570766448974609e+00
1.162816286087036133e+00,1.142549633979797363e+00
1.146948575973510742e+00,1.126862525939941406e+00
1.131355762481689453e+00,1.111539006233215332e+00
1.116008758544921875e+00,1.096288800239562988e+00
1.100957989692687988e+00,1.081396222114562988e+00
1.086157560348510742e+00,1.066846489906311035e+00
1.071632027626037598e+00,1.052382230758666992e+00
1.057301998138427734e+00,1.038230895996093750e+00
1.043224453926086426e+00,1.024371981620788574e+00
1.029403209686279297e+00,1.010673880577087402e+00
1.015828371047973633e+00,9.972503781318664551e-01
1.002497673034667969e+00,9.840943813323974609e-01
9.894019365310668945e-01,9.711255431175231934e-01
9.765549898147583008e-01,9.583776593208312988e-01
9.638434052467346191e-01,9.459533095359802246e-01
9.514747262001037598e-01,9.335902929306030273e-01
9.392518401145935059e-01,9.215219020843505859e-01
9.272499680519104004e-01,9.096917510032653809e-01
9.154189825057983398e-01,8.979955911636352539e-01
9.038344025611877441e-01,8.865568041801452637e-01
8.924837112426757812e-01,8.753463625907897949e-01
8.812791109085083008e-01,8.642477393150329590e-01
8.703043460845947266e-01,8.534002900123596191e-01
8.595424294471740723e-01,8.429009914398193359e-01
8.489607572555541992e-01,8.323245048522949219e-01
8.385664224624633789e-01,8.220613598823547363e-01
8.283185362815856934e-01,8.118861913681030273e-01
8.182379007339477539e-01,8.016043901443481445e-01
8.048824071884155273e-01,7.896208167076110840e-01
7.936746478080749512e-01,7.780826091766357422e-01
7.836744189262390137e-01,7.678294181823730469e-01
7.737376689910888672e-01,7.586550712585449219e-01
7.620196342468261719e-01,7.423564195632934570e-01
7.450586557388305664e-01,7.277843952178955078e-01
7.283304929733276367e-01,7.095413208007812500e-01
7.065095305442810059e-01,6.923729181289672852e-01
6.950141191482543945e-01,6.818200945854187012e-01
6.832923889160156250e-01,6.718390583992004395e-01
6.737850308418273926e-01,6.624600291252136230e-01
6.642667055130004883e-01,6.531463861465454102e-01
6.549642682075500488e-01,6.442385911941528320e-01
6.462042331695556641e-01,6.351491808891296387e-01
6.373114585876464844e-01,6.270570158958435059e-01
