# train_loss,val_loss
8.384351730346679688e+00,8.241569519042968750e+00
8.191864013671875000e+00,8.103069305419921875e+00
8.057483673095703125e+00,7.974698066711425781e+00
7.929687500000000000e+00,7.847802639007568359e+00
7.803417205810546875e+00,7.722399711608886719e+00
7.678545951843261719e+00,7.598456382751464844e+00
7.555192947387695312e+00,7.475945472717285156e+00
7.433289527893066406e+00,7.354860782623291016e+00
7.312739372253417969e+00,7.235108852386474609e+00
7.193557262420654297e+00,7.116688251495361328e+00
7.075603008270263672e+00,6.999552726745605469e+00
6.959014415740966797e+00,6.883669853210449219e+00
6.843609333038330078e+00,6.768995285034179688e+00
6.729382514953613281e+00,6.655490875244140625e+00
6.616454601287841797e+00,6.543129444122314453e+00
6.504467487335205078e+00,6.431893825531005859e+00
6.393737316131591797e+00,6.321708202362060547e+00
6.283958911895751953e+00,6.212599277496337891e+00
6.175272464752197266e+00,6.104532241821289062e+00
6.067667007446289062e+00,5.997429847717285156e+00
5.960880756378173828e+00,5.891298294067382812e+00
5.855175018310546875e+00,5.786135196685791016e+00
5.750381469726562500e+00,5.681871891021728516e+00
5.646519184112548828e+00,5.578598022460937500e+00
5.543575763702392578e+00,5.476172447204589844e+00
5.441527366638183594e+00,5.374595165252685547e+00
5.340292930603027344e+00,5.273941516876220703e+00
5.239972114562988281e+00,5.174126625061035156e+00
5.140492439270019531e+00,5.075085639953613281e+00
5.041829586029052734e+00,4.976934909820556641e+00
4.944015502929687500e+00,4.879600048065185547e+00
4.846999168395996094e+00,4.783092021942138672e+00
4.750875473022460938e+00,4.687450408935546875e+00
4.655541896820068359e+00,4.592628955841064453e+00
4.561074733734130859e+00,4.498595714569091797e+00
4.467370986938476562e+00,4.405404567718505859e+00
4.374554634094238281e+00,4.313062191009521484e+00
4.282559871673583984e+00,4.221552848815917969e+00
4.191403388977050781e+00,4.130908012390136719e+00
4.101113796234130859e+00,4.041105747222900391e+00
4.011720180511474609e+00,3.952220439910888672e+00
3.923208713531494141e+00,3.864230155944824219e+00
3.835572004318237305e+00,3.777154922485351562e+00
3.748878240585327148e+00,3.691009283065795898e+00
3.663118600845336914e+00,3.605819463729858398e+00
3.578334569931030273e+00,3.521594762802124023e+00
3.494567155838012695e+00,3.438364028930664062e+00
3.411752223968505859e+00,3.356178998947143555e+00
3.329988956451416016e+00,3.275044441223144531e+00
3.249308347702026367e+00,3.194995164871215820e+00
3.169727087020874023e+00,3.116034746170043945e+00
3.091232776641845703e+00,3.038196802139282227e+00
3.013873100280761719e+00,2.961503267288208008e+00
2.937682628631591797e+00,2.885999202728271484e+00
2.862687349319458008e+00,2.811714410781860352e+00
2.788914680480957031e+00,2.738643407821655273e+00
2.716353654861450195e+00,2.666835546493530273e+00
2.645107269287109375e+00,2.596311092376708984e+00
2.575136423110961914e+00,2.527099132537841797e+00
2.506459474563598633e+00,2.459201574325561523e+00
2.439137935638427734e+00,2.392642736434936523e+00
2.373158454895019531e+00,2.327438592910766602e+00
2.308533430099487305e+00,2.263638496398925781e+00
2.245297670364379883e+00,2.201202630996704102e+00
2.183465480804443359e+00,2.140155553817749023e+00
2.123004674911499023e+00,2.080529689788818359e+00
2.063986778259277344e+00,2.022323608398437500e+00
2.006370067596435547e+00,1.965526223182678223e+00
1.950173735618591309e+00,1.910136103630065918e+00
1.895358443260192871e+00,1.856212019920349121e+00
1.842049956321716309e+00,1.803647756576538086e+00
1.790075063705444336e+00,1.752517819404602051e+00
1.739539623260498047e+00,1.702784299850463867e+00
1.690410852432250977e+00,1.654445767402648926e+00
1.642654895782470703e+00,1.607485651969909668e+00
1.596282720565795898e+00,1.561893343925476074e+00
1.551233291625976562e+00,1.517644166946411133e+00
1.507529854774475098e+00,1.474725484848022461e+00
1.465161561965942383e+00,1.433117389678955078e+00
1.424112081527709961e+00,1.392797946929931641e+00
1.384213328361511230e+00,1.353747963905334473e+00
1.344863057136535645e+00,1.314031720161437988e+00
1.306097030639648438e+00,1.276355385780334473e+00
1.269118905067443848e+00,1.240259766578674316e+00
1.232394099235534668e+00,1.203568935394287109e+00
1.197145342826843262e+00,1.169392943382263184e+00
1.163335084915161133e+00,1.136516690254211426e+00
1.130929231643676758e+00,1.104657649993896484e+00
1.099421024322509766e+00,1.073866248130798340e+00
1.069038629531860352e+00,1.044119596481323242e+00
1.039699316024780273e+00,1.015397191047668457e+00
1.011219978332519531e+00,9.876010417938232422e-01
9.838333129882812500e-01,9.608010649681091309e-01
9.573642015457153320e-01,9.348782896995544434e-01
9.318003058433532715e-01,9.098655581474304199e-01
9.071205854415893555e-01,8.857016563415527344e-01
8.833422660827636719e-01,8.623779416084289551e-01
8.598975539207458496e-01,8.370197415351867676e-01
8.336723446846008301e-01,8.134838938713073730e-01
8.095517754554748535e-01,7.888969182968139648e-01
7.869101762771606445e-01,7.673304080963134766e-01
7.656615376472473145e-01,7.470148205757141113e-01
7.455899119377136230e-01,7.274506092071533203e-01
7.263301014900207520e-01,7.085383534431457520e-01
7.075113058090209961e-01,6.902976036071777344e-01
6.892192959785461426e-01,6.687561273574829102e-01
6.655126214027404785e-01,6.483576297760009766e-01
6.475241184234619141e-01,6.311542987823486328e-01
6.304966807365417480e-01,6.147405505180358887e-01
6.143197417259216309e-01,5.990218520164489746e-01
5.988637804985046387e-01,5.839028358459472656e-01
5.839765071868896484e-01,5.692952871322631836e-01
5.696324110031127930e-01,5.551811456680297852e-01
5.555881261825561523e-01,5.416291356086730957e-01
5.421782135963439941e-01,5.283851027488708496e-01
5.290363430976867676e-01,5.156626701354980469e-01
5.165396332740783691e-01,5.033738613128662109e-01
5.043826103210449219e-01,4.914887249469757080e-01
4.926962256431579590e-01,4.800080358982086182e-01
4.813891649246215820e-01,4.688982367515563965e-01
4.703134596347808838e-01,4.581952691078186035e-01
4.598698318004608154e-01,4.477774500846862793e-01
4.495916366577148438e-01,4.377656579017639160e-01
4.394578933715820312e-01,4.280252456665039062e-01
4.298931360244750977e-01,4.186292290687561035e-01
4.206047654151916504e-01,4.095366299152374268e-01
4.116857051849365234e-01,4.007349312305450439e-01
4.028908908367156982e-01,3.922855257987976074e-01
